id,binaryPoolCreated,linearPoolCreated,convexPoolCreated,concavePoolCreated,liquidityAdded,liquidityRemoved,buyLimitOrderCreatedAndFilled,sellLimitOrderCreatedAndFilled,buyLimitOrderFilled,sellLimitOrderFilled,finalValueReported,reportedValueChallenged,positionTokenRedeemed,feesClaimed,feeClaimsTransferred,Points
0x65bbfa71f7881fdd2c4a5668457a1ffeac63d19b,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,1000.0
0x65d96054f18427107b9276a5af9d291e5e250658,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,1200.0
0x65f2bb5b64018f3b256cba46bb2bdd1a8371bb09,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x65f6fa661bfd8f0c9dad0bee07fb1e0da4483569,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,1800.0
0x65fd942946957399841705310a8685df9dea28cf,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,1800.0
0x65fd99a4c83d6aaecbcaa6cb35dfefee9cb90696,True,False,True,True,True,True,False,False,True,True,False,False,False,False,False,1400.0
0x66016b95a53b198dcee8ecb91b13cdfbcbf0f9d3,True,False,False,False,True,True,True,True,True,True,False,False,False,False,False,1400.0
0x66077099be9a4e951ff910b4fcdd3745f1cbed37,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,2000.0
0x66277b810f99760c3ea14cca808a5f5beb914bf5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,4500.0
0x66360799219e14a03294f51788f181d03b98ad93,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,1400.0
0x663efbc3c66cfefa166b91a6ec701a52b491fc9f,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x6646b632ec821e38cf241ba11a8b4e6c58b7b6c6,True,False,False,False,True,True,True,True,True,True,False,False,False,False,False,1400.0
0x66660830ce21683c7f34bef9baa9e2a0b413a32a,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,1800.0
0x6666c05dee49ad2ce5b45eadeb608dbb8cb05655,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x6687fbfd2452659665b3e8db8106c544074dd101,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,800.0
0x66962473d9eeea760de3cb5b534a6fc282aabe32,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,2200.0
0x66a730d6252e61b75b263d63826207f46d0fa31b,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,1000.0
0x66b7b0bc5d386bf14a7b94cd2f205602277c0387,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x66c6c4351f90bb547511d70e65af442cd58d5c2d,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,1600.0
0x66eb4b10194f5d920c1707b9e8e59f82651ea93c,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,1000.0
0x67056b07a23a06ef19d7904241d963db7e9902ee,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x671bae4e54fe1f9795e318654302e61ab5e3be8e,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,800.0
0x67409c7db424d3bfba13427a01682825cf06298e,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x675b32ac13e03d78acce7f7ebc09f67db3836fdf,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,600.0
0x677e3207dca32a33c592eb6c08236d0fe685c818,True,False,False,False,True,True,True,True,True,True,False,False,False,False,False,1400.0
0x67893fc17bf834d5595f19202a73d22dbd1064b6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,4500.0
0x67a45aa927976d0e68019a6851879a8e5ea3de69,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,1600.0
0x67a4ad1a1809d2bd6ec8421f76dc5e0e0ca4f4cf,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,1800.0
0x67c0ab28ec6c33378f1060a602891b53f2360f24,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,1000.0
0x67cab37067309b664cfb12769fffa2bdc41d8ede,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,1800.0
0x67ee5213155dd584abb876b737e3ba9aa1f150f3,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,1800.0
0x681ca800a2ef119ca92e4030876b2dad03475f15,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,1800.0
0x683279542ed04d7c60dc56e4ea230fe621edd4ca,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,1400.0
0x6848f988e8b6e091ac6e8374e8b8fab0c1445f31,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,4500.0
0x68579172ee8dbcd1e1e47ed9cc9c9fa541a5dace,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,1000.0
0x686ffc158655426f0c444add5565af19da7d30ce,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x68ab7b6647d70e0ce2e5787962b11966827ccbb4,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,1400.0
0x68b38d677ba7ac633da9a9fb4bd2e311a2a75731,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x68e22c812c5637e846a2c9c126e94e87989a829e,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,800.0
0x69006b71230e21f03db797672d6377f6eefcebcb,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,800.0
0x6916d08b9a47907290a76f3952083de3bfd7d7e8,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,800.0
0x6922ebf3ce1befb4697ada97b4740a06956430e9,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,1400.0
0x694200f3298d80e966d7230b1cebe4fd264491a3,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,400.0
0x69453b21865f5eab13dde825efd2c0ea3886523e,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x696125f821c924f642b9aa0816f3a19fcf334d0c,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,1400.0
0x69a7da6fd1caf15f9963fd2d49f74c6b3cc25a32,True,False,False,False,True,True,True,True,True,True,False,False,False,False,False,1400.0
0x69be650f92c4fd68af2418e87497343a017aa793,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x69bf8bb7cd89bb1f7e810adb75dfafe71b1b3bd0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x69c35489e4d5608470b6f4da1dcc2b0f9066c472,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,1200.0
0x69cc9ac9aca7c6b12aad95e9465c97e37d9ce694,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,800.0
0x69f7569b626eb5a9f039d0ef9ade2e6fcca8c2df,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,1600.0
0x6a25336f87ec124ec9d9a76a34fb05e4823c1cfa,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,2000.0
0x6a3da391869ba2e4b371412a8e926d4af3d277a6,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,1800.0
0x6a5662e97dcd0ceac04e74e71c2204bf8093eb7f,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,400.0
0x6a708a46f4e66991b478a603f6b0c5a364ea14e8,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,1000.0
0x6a9412b6e0af09bc124716f08fc453124c0cf85b,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,600.0
0x6aa9c65fd4b5b355d463eecf48aaa944516a6c0d,True,True,False,True,True,True,True,False,True,True,False,False,False,False,False,1600.0
0x6abdf655b0d4bed6a7305ec7de3902883c0045a8,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x6ad24b41043ff4cbb195a900e69536907cfec067,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,1400.0
0x6af3e75a7a878d4d79ad1987f2c410903aa9b4cd,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x6afdfceca395aa8a4eaec8739ad53b5c6a48e388,True,True,True,True,True,True,False,False,True,True,True,True,False,False,False,2000.0
0x6aff876883eb5a395a42d3d94b23f31fe6017bfd,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x6b0a5b0841a0ca8e3319fa0caef43de2e7f1883d,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,1400.0
0x6b14e785e28785b56aa47fec6b085d8fbbb99323,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,800.0
0x6b563712569c604de3df5bf6d1be351408e13e6b,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,1200.0
0x6b6555ad11f0bf0c113bc2ba1058daac6b6a6e5d,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,1200.0
0x6b79a358033bc3fc1e99cbd2d29d543a06bcafb8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x6bc0b00c07234725529e3d9bca9503a55f1e4ec3,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,2600.0
0x6bc317ce87bbcd86bbe9c284438e79a3ac0f1153,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,400.0
0x6bdd4a132615b668c800461c6062792dfdec3184,True,False,True,True,True,True,False,True,False,True,False,False,False,False,False,1400.0
0x6bec971669cd3759d99e322ca0c0965382812311,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,2000.0
0x6c2c126e2e24b109eb4b81b0ba75feba27f11d56,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x6c30a33066ee7279ecdd39a72e40531994eb6c22,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x6c455d22e6de2de2d791f738cb5ffd22c7a2fed5,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,600.0
0x6c4bf0eb8f1eb9e9c0dc516c6e8ac405d891591b,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,400.0
0x6c4ec0e42274327de4d89b6fb446c44ae6349763,True,False,False,False,True,True,True,True,True,True,False,False,False,False,False,1400.0
0x6c5cbac4db64444f4537a906951d2acf76b76cdd,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,1000.0
0x6c6538f7dc8031f8121ff4c2813627d70ad35275,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,1200.0
0x6c69d8912c016cc0175eedccb93566a412e64c8a,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,1000.0
0x6c6e3689c0d1237fdfcd71b58c6a7b1446138395,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,1200.0
0x6c7a4a79f3aea03d857007b5ed1a82cead914974,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,1200.0
0x6c9a09a67a44ae155bc0050cf220d7715a7b5e38,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,1000.0
0x6cac5e9d2ae17cd868a40212d06ec19a8914fecd,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,2400.0
0x6caeaca69b1459f172b3809d8e3f61ca4d5ef346,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,1000.0
0x6cc3994693d9d867e321426fb5215eb73b19104b,True,False,False,False,True,True,True,False,True,True,False,False,True,False,False,1400.0
0x6cc48b3610d1691ed2f042fb1154c7434219a314,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,1800.0
0x6cd2bbb806b308c9c9792bbb6d803fe8d0eede75,True,False,True,True,True,True,True,True,True,True,False,False,True,False,False,2000.0
0x6d13c53b033ba14266e2be056edd3a64aaddaaf7,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,800.0
0x6d23141ef9a038d82aa8d0a9618ec97b89ea83eb,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,1400.0
0x6d27416c463189adf9434c085013c0b20166938d,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,400.0
0x6d492edf7dec4576a62bf4736e2161587254cd8d,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,800.0
0x6da01c8964f18f3e9eac10fc5359197cbc815e8f,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,800.0
0x6da771402f7451ddd343dc65cf17afe4fccb37a9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x6dbf2ab419505a7ba84af747744d25ddcf0f3791,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,1000.0
0x6dcee8cbbf6c67e9684cbd828c2fe2a006f156f4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x6dcfd87ce921102f297d69a04510d8d4e63836ad,True,False,False,False,True,True,True,False,True,True,False,False,False,False,False,1200.0
0x6dd9d1e0ace2bc5802e13d1bcca2016c8161f219,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x6df563b5063ed2554d780c1e2a614b9ba3857e33,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x6e14d51264a4ab6bd9df5c67c4996f0db159bf54,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,600.0
0x6e19e2f1b98eaf8df3a9ee16f3c5b5ca66cc772b,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,800.0
0x6e5429dd64dda778d7b347d7cbd457d9ad35d22f,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,1000.0
0x6e634eb210ab27339d59d016274887cb7f720a94,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,2600.0
0x6e69e34b9edf95be51f80212deb0da09c363fe87,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x6e6bf9ca0ea060b8508a8a6083f35338cf9af4aa,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,800.0
0x6e7ce62f0346b68893d9eceda49f48e804f7628e,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,1200.0
0x6e86888b4879a9c65ac994fc077168c57295ccc8,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,400.0
0x6ea3b8a68f3208af31b7ef1169c407d7ed26fa57,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,800.0
0x6ea936677cd2a96ae40742a428e25a959f21f40a,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,800.0
0x6eb9e59767ba592f9bec872dc9ce3bdd0ab69b37,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,800.0
0x6ecf6dfedaa2a2c1e1611662c1878c9f97500e54,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,1600.0
0x6ed9b10d7c86f04042a1524be23b32a1d2d1eec7,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,1000.0
0x6f030b74371167d3b71cf3214e749b0d1814c049,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,2800.0
0x6f1801cfcc979ac296d54ef7a619d54cde8103ee,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,1200.0
0x6f1c9c0593855382a820d5d8290938186432a2b9,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,1800.0
0x6f38aa784af153c5c400f8c818b0e5235a1ac2f0,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,1000.0
0x6f3c85d8a72ef5ee5eb1847783f173503391c80c,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,1400.0
0x6f4fbbca9bccfc6b6cc1203f2bf27c110b35dfd2,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x6f75d5d987f0aec9675ac880efd4560e13e184bd,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,800.0
0x6f98e31fce8312c0376b500ef6f47d3ef8fb1874,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x6fc4121565a29e1597a6060523466c5e7899000b,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,1400.0
0x7011a77acf32bc9f3a9d3611586732d6e4e701f2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x70270cff18c35c9bc99d2c77aafe914931810e08,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,1400.0
0x7037ec4303dd82ae3c57e37774372591a6d64093,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,1200.0
0x703ccece35eed0251305542cbf78f787983a09d5,True,False,False,False,True,True,True,True,True,True,False,False,False,False,False,1400.0
0x703ced2ea01dc09159feae3191ed4ba4fc2ad1ba,True,False,False,False,True,True,True,False,True,False,False,False,True,False,False,1200.0
0x703f215f55debbbf5fcf397a1edac85825e1665c,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,1600.0
0x704e280e5dacf7323a00ed51731633f1c0b9a0aa,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,1200.0
0x70572f572b68cfe563e5d6f4b9e0f0042001471b,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,1200.0
0x7098b521c83b2f954b58ea527f56eccea1cca069,True,False,True,True,True,True,False,False,False,True,False,False,False,False,False,1200.0
0x709ac2f17dd5e8ae2d9c467717614ed11e35fca3,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,800.0
0x70d81414934bd425ba58175ad38eceb63165ddde,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,800.0
0x70ee0670464ec34c3c94fd1effa649339d9d3dfa,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,4500.0
0x70f50af9d86e2c3b5beeb0b54f7e5b12030a007c,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x70f7e43719a23e6536368891f214613b5e2bc6e2,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,800.0
0x70fd769e3cf60ad3b8187c1e31f157b8d9dde155,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,1600.0
0x71022af537dcacbd28c0ddc7ba84fdf44b340dfd,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,1000.0
0x710f4aeb0f6a965e66157416f43e67ca26f5c988,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,1200.0
0x71138eef2f1c91397be0ad0f2c17ce19171bcd10,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,800.0
0x712ea1991e8f9e4347f27f48135fee5e72476ee2,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,800.0
0x7135455915f303caa993ae31e01596f0f54b7729,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,1200.0
0x718749f18db05061e5b2e8892f36b0d3db5612be,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,1600.0
0x718c1723b93f171b7d5e5fada2ca70faa18f5f35,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x719a7ad45ab2ffbac941826888cd95a00f34a78f,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,1200.0
0x71df93ae5a9a2ba5064ae90b9690b4fa9c413387,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x71e1321c0cd4225caaa8dce9b1d064d30550290f,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x71eba17f7d02e686885cc6fdcd72d17fb7df33c6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x720e84aef05565c92c9fe4690337b303d8c707ec,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x7222eca48e005fa7462415aa344435a719601162,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,800.0
0x7235751fb4487e77ab38973bbcd368a182d0dd81,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x7241b25ed712ff25373e631add645d881b53a18a,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,1800.0
0x725426dd56484f946d0d501d9330ae7a09fe6c04,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,2000.0
0x725a682eb3f663a8516cef339ec415cd00456ff5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,4500.0
0x728952a38b07abb1dd51362ad3243e39b9d07c63,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x72957ece6b2da63057a88c89f12ad9e8c6eba1ee,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,400.0
0x72b9bf0b71d2560b9953639d61208c584b66a844,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,1200.0
0x72bdc6d617442f26b4a283e52ce54092d0aa6b13,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,1000.0
0x72d06fcd8d8ea6392273a5dd891d804172d764f0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,400.0
0x72e4063049a743b5a2d6484f2666530066ba1dce,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x72e560ef90a74706bb5930ba6794dd4a51fa287d,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,1200.0
0x72ef3f9ee8d604f08008a0e99ebfe3c1078cec71,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,2600.0
0x72efa252e42c56a43bdd229c0a42b31961100cf4,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,2800.0
0x72ff4ef77cdc9e8dd80a6877456818a15faaffd2,True,False,False,False,True,True,True,True,True,True,False,False,False,False,False,1400.0
0x73063fdfda3ce7ce52eb5b0662c9b3888a191dd1,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,600.0
0x733b55e59353cc80a035977cda2d8799cba7e66f,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x734553464035a09d8a060575d8ba48ceefe276b3,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,2600.0
0x734d3e45c29491ed4e0624c6c8fd247133b5083f,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x7359d046576e285458c73260cb0172d542c37669,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x738ec22eb4afe941cc0294c241a10c6eaf64344c,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,2000.0
0x739608e0355686f66df8c8d456e99f73fce7a890,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,400.0
0x73a72cd943aaeb5ee9598c5804a6317b1d4631b8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x73b13a0823bb821dd425718640982ff28d7103f5,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,1400.0
0x73b26e53e6156398099618eba3ecfd776eecf3f8,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x73ccb949ddc5c1e8f312ede8c3109d4732a444ed,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,1200.0
0x73e53763955ce091dd06471944dabbcb210848b7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x741645af5d069b4c671fc44a13858c517d7b7888,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,1000.0
0x741deb06e541e51e709c4a7a91c3751d259ace85,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x7430c2ec52890c00197695a12937613201a35367,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,2000.0
0x7452a7ce332a505e17897e43abe83c4da46aaa66,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,1000.0
0x7487e9af633e284e4305442caa9087e87e78043d,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,1800.0
0x749d12a8b35053a796f1494d4d59bdd17c78ac30,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x74a4db35e431a6f8371c0fbabe1dd029cb762bc8,True,False,False,False,True,True,False,True,True,True,False,False,False,False,False,1200.0
0x74b438967059c1c09cf6cea3e79d5f61b7bb29df,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x74c954713133571fb5567371b4312a2db5ac5746,True,False,False,False,True,True,False,True,True,True,False,False,False,False,False,1200.0
0x74dc206c2137bbca0735b812dc0f111b03bab572,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,1200.0
0x74f474951710be2c58e8c2d7831b8e3e0a4b1bc3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x74fe5b572b0f314ad567861badf1f2550da9754b,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x7519a73ae5314d7d97fc47f583a5e612ab5efba8,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,800.0
0x7527865f21bc63cdabbecf36f0cc115fe506c53c,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,800.0
0x752aa027ef9d5d6945a086e4a8133f0cd5a0c30f,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,1400.0
0x75345d02f018df3efe5742080d2bbf42a2246b43,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,2400.0
0x7550fbcef575e0ca2de94cc97d65a2760a1b5195,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,4500.0
0x7560e4afb566364b321e291ea5bf7cecd8b5ba80,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,800.0
0x7580734411656f8857307270a89b8afcf8c0ec63,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,1600.0
0x7583533e2fa293ecef907639854643c5dc473e13,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,2600.0
0x758825be077634172956158482e7fbff4fc5679b,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,1400.0
0x75afda76a54d0dc5f455bdef0a40f2b2af4dda39,True,False,False,False,True,True,True,True,True,True,False,False,False,False,False,1400.0
0x75b3328870b0ee1b5cd2c9228672a22f1bf09784,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,1000.0
0x75b3b0e83ca2580560f2a684e844a09c416e8bb3,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,1200.0
0x75edc58a482f0e1a8655b8339ddb8fd143486f13,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,800.0
0x75fac048906eff74449537d89309ce8cff52f964,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,1400.0
0x761c819f4c67a87fd7adc09946f878a5402242cd,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,800.0
0x7652bb79f2f5746df5103e870cc6929fd1772bb4,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,1600.0
0x7655a24015d4b8a99bc400c81713f7a5ecb92dce,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,400.0
0x766d7fcac53c24176627d8fcdb638ef6cf0a9632,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,1000.0
0x767c3f756bb0a34b40a75245240f831593b94048,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,800.0
0x7696b8846c37693b1a228d6ecc6366b61067c688,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,2000.0
0x76a38a592189af60af6a7c671715cf64d625929e,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,1600.0
0x76b27449c3f7698597c4a22fa9cc19747b3abe89,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,800.0
0x76b42c6d2eae7ce26c43229c558cdfb276a85cf9,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,800.0
0x76c39f0bff3e7e1653f5a308c96a64f004dc3697,True,True,False,True,True,True,False,False,True,True,False,False,False,False,False,1400.0
0x76c8d9d722500a34e0d09fc88a1bcc22e90d45cd,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x76e2524bb61929d3c647acdec692aa12b119fa08,True,True,False,True,True,True,True,False,True,True,False,False,False,False,False,1600.0
0x76e86c72117b3a87bed90d9e07685e9a57a483a5,True,False,False,False,True,True,True,False,True,True,False,False,False,False,False,1200.0
0x76f0f370916b8fa80d1ff132a1ad0e2a7a6c5265,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,1000.0
0x76f2da416c6343e6a1bc8cbcbe7d67aa62203d42,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,1400.0
0x7714732458a6debd57d1a1738ea165222fc5e63f,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,1600.0
0x77309c53b6ce6a5b04da2b13e8d86357467ca3bb,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,2600.0
